,시가,고가,저가,종가,거래량,금액(백만)
2326,840000.0,844000.0,824000.0,833000.0,408465.0,340145.0
2327,853000.0,859000.0,850000.0,852000.0,269816.0,230441.0
2328,855000.0,875000.0,855000.0,870000.0,389024.0,337910.0
2329,846000.0,852000.0,837000.0,844000.0,302016.0,255326.0
2330,828000.0,840000.0,826000.0,837000.0,272890.0,227323.0
2331,848000.0,848000.0,836000.0,845000.0,201993.0,169892.0
2332,843000.0,851000.0,840000.0,850000.0,225408.0,190879.0
2333,850000.0,850000.0,834000.0,847000.0,190025.0,160105.0
2334,850000.0,856000.0,842000.0,850000.0,244517.0,207797.0
2335,846000.0,851000.0,832000.0,842000.0,206937.0,174121.0
2336,840000.0,854000.0,839000.0,851000.0,421882.0,357559.0
2337,806000.0,827000.0,806000.0,822000.0,291167.0,238441.0
2338,828000.0,830000.0,811000.0,813000.0,364738.0,297423.0
2339,830000.0,840000.0,821000.0,832000.0,273509.0,227114.0
2340,835000.0,835000.0,823000.0,831000.0,407918.0,337606.0
2341,848000.0,855000.0,836000.0,843000.0,329357.0,278331.0
2342,860000.0,861000.0,846000.0,850000.0,248144.0,211319.0
2343,880000.0,880000.0,862000.0,865000.0,320019.0,277461.0
2344,880000.0,888000.0,873000.0,885000.0,241809.0,213430.0
2345,898000.0,898000.0,879000.0,880000.0,358557.0,316986.0
2346,893000.0,898000.0,887000.0,898000.0,224722.0,200755.0
2347,880000.0,899000.0,878000.0,899000.0,422262.0,376402.0
2348,870000.0,883000.0,869000.0,878000.0,429433.0,377445.0
2349,843000.0,860000.0,838000.0,855000.0,442918.0,376709.0
2350,833000.0,835000.0,821000.0,826000.0,328339.0,271200.0
2351,848000.0,849000.0,832000.0,833000.0,207146.0,173720.0
2352,840000.0,853000.0,831000.0,832000.0,239178.0,201273.0
2353,847000.0,847000.0,828000.0,835000.0,304257.0,253793.0
2354,821000.0,854000.0,821000.0,852000.0,469223.0,398531.0
2355,825000.0,839000.0,820000.0,831000.0,277391.0,230353.0
2356,824000.0,833000.0,822000.0,826000.0,330821.0,273659.0
2357,800000.0,820000.0,798000.0,814000.0,378374.0,306097.0
2358,813000.0,814000.0,795000.0,800000.0,472386.0,378293.0
2359,851000.0,852000.0,803000.0,819000.0,723027.0,591658.0
2360,853000.0,858000.0,844000.0,848000.0,239116.0,202843.0
2361,866000.0,869000.0,851000.0,865000.0,265758.0,228319.0
2362,851000.0,873000.0,848000.0,863000.0,213419.0,184087.0
2363,844000.0,853000.0,838000.0,853000.0,301387.0,254968.0
2364,870000.0,874000.0,851000.0,851000.0,392575.0,337889.0
2365,877000.0,879000.0,865000.0,865000.0,434119.0,377093.0
2366,885000.0,890000.0,875000.0,877000.0,258873.0,228123.0
2367,876000.0,889000.0,869000.0,887000.0,303586.0,267136.0
2368,890000.0,890000.0,877000.0,885000.0,201472.0,178232.0
2369,894000.0,897000.0,880000.0,883000.0,331899.0,294347.0
2370,902000.0,912000.0,895000.0,911000.0,313832.0,284509.0
2371,890000.0,914000.0,886000.0,902000.0,478089.0,431920.0
2372,895000.0,895000.0,876000.0,884000.0,205979.0,181583.0
2373,874000.0,899000.0,867000.0,891000.0,430296.0,382381.0
2374,868000.0,880000.0,865000.0,879000.0,279740.0,243824.0
2375,879000.0,879000.0,853000.0,856000.0,320945.0,275954.0
2376,872000.0,884000.0,865000.0,865000.0,290181.0,252603.0
2377,877000.0,885000.0,872000.0,873000.0,282045.0,246908.0
2378,885000.0,887000.0,880000.0,882000.0,221517.0,195615.0
2379,891000.0,898000.0,880000.0,880000.0,387733.0,343265.0
2380,893000.0,899000.0,886000.0,893000.0,331824.0,296334.0
2381,897000.0,898000.0,889000.0,890000.0,231293.0,206419.0
2382,917000.0,919000.0,898000.0,901000.0,322905.0,291206.0
2383,896000.0,924000.0,890000.0,916000.0,669154.0,610522.0
2384,886000.0,901000.0,883000.0,885000.0,552942.0,491893.0
2385,889000.0,895000.0,882000.0,892000.0,447932.0,397935.0
2386,908000.0,911000.0,891000.0,891000.0,271573.0,243541.0
2387,899000.0,914000.0,895000.0,899000.0,473222.0,426757.0
2388,930000.0,934000.0,900000.0,915000.0,515717.0,474411.0
2389,936000.0,940000.0,922000.0,938000.0,507510.0,474939.0
2390,910000.0,937000.0,904000.0,932000.0,651726.0,604591.0
2391,901000.0,908000.0,880000.0,893000.0,429874.0,382060.0
2392,924000.0,927000.0,899000.0,900000.0,416427.0,378681.0
2393,917000.0,927000.0,911000.0,924000.0,528108.0,487091.0
2394,899000.0,899000.0,880000.0,897000.0,384355.0,340964.0
2395,901000.0,911000.0,889000.0,889000.0,287621.0,257099.0
2396,924000.0,927000.0,902000.0,904000.0,377225.0,341991.0
2397,930000.0,937000.0,918000.0,928000.0,541665.0,503043.0
2398,889000.0,916000.0,886000.0,916000.0,641519.0,581048.0
2399,853000.0,875000.0,853000.0,875000.0,462304.0,398692.0
2400,891000.0,892000.0,866000.0,867000.0,549291.0,479931.0
